"Record ID","Catalog Number","Match Taxon Concept GUID","Scientific Name","Vernacular Name","Matched Scientific Name","Taxon Rank - matched","Vernacular Name - matched","Kingdom - matched","Phylum - matched","Class - matched","Order - matched","Family - matched","Genus - matched","Species - matched","Institution Code","Collection Code","locality","Latitude - original","Longitude - original","geodetic Datum","Latitude - processed","Longitude - processed","Coordinate Uncertainty in Metres - parsed","Country - parsed","State - parsed","Local Government Areas","Collector","Year - parsed","Month - parsed","Event Date - parsed","Basis Of Record - original","Basis Of Record - processed","Sex","Outlier for layer","Taxon identification issue","Data Resource ID","Data Resource Name","assumed Present Occurrence Status","Coordinate precision not valid","Country inferred from coordinates","decimal Lat Long Converted","First of the month","First of the year","geodetic Datum Assumed Wgs 84","incomplete Collection Date","inferred Duplicate Record","Coordinate accuracy not valid"
"0944db09-6e82-4ea2-baa8-154bc77c7f60","1949","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.3705","149.131","GDA94","-35.37","149.131","200.0","Australia","Australian Capital Territory","","","1992","03","1992-03-04","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"c3d0ea1b-bd73-404d-afd6-22bba5139a31","1963","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.4062","149.098","GDA94","-35.406","149.098","200.0","Australia","Australian Capital Territory","","","1991","03","1991-03-14","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"17d11607-6023-41aa-862e-f1e42e96a2aa","1975","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.4302","149.068","GDA94","-35.43","149.068","200.0","Australia","Australian Capital Territory","","","1991","03","1991-03-17","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"3f5a83f4-02d3-4ed0-b3a0-8a3c13fea0d0","497","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.3078","148.891","GDA94","-35.308","148.891","50.0","Australia","Australian Capital Territory","","","1990","03","1990-03-19","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"6dfe865a-223d-4b6e-aa9d-a9b16fc32c29","499","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.618","148.826","GDA94","-35.618","148.826","50.0","Australia","Australian Capital Territory","Unincorporated ACT","","1990","03","1990-03-19","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"f6a3ba11-8996-47f6-a912-ff0bff79d417","500","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.6468","148.829","GDA94","-35.647","148.829","50.0","Australia","Australian Capital Territory","","","1990","03","1990-03-19","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"cd2fc46f-bab2-4390-b167-404b43c8590f","1545","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.4228","148.915","GDA94","-35.423","148.915","200.0","Australia","Australian Capital Territory","","","1995","03","1995-03-11","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"a6549358-e5bb-48b2-90aa-92babb4c2983","1564","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2802","149.09","GDA94","-35.28","149.09","200.0","Australia","Australian Capital Territory","Unincorporated ACT","","1991","03","1991-03-07","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"3b7ad7b9-7450-422c-b8a9-aa862ae4c7bb","1569","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2649","149.086","GDA94","-35.265","149.086","200.0","Australia","Australian Capital Territory","","","1991","03","1991-03-03","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"315165a4-696a-4d45-a34e-1932906cbe5f","1571","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2766","149.087","GDA94","-35.277","149.087","200.0","Australia","Australian Capital Territory","","","1991","03","1991-03-03","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"a76f24d5-77d0-483f-a6da-792ff3747b50","1584","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2757","149.087","GDA94","-35.276","149.087","200.0","Australia","Australian Capital Territory","","","1991","03","1991-03-07","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"793ca07e-49a5-41c2-9ad0-67172e62f212","1590","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.255","149.088","GDA94","-35.255","149.088","200.0","Australia","Australian Capital Territory","Unincorporated ACT","","1991","03","1991-03-03","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"4b1c79f1-824e-44f7-9004-0fbb75050918","1598","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2743","149.116","GDA94","-35.274","149.116","200.0","Australia","Australian Capital Territory","","","1991","03","1991-03-01","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","true","false","false","false","false","false"
"d5ff7195-3ec1-4459-98f3-549e39417cfa","1603","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2263","149.18","GDA94","-35.23","149.18","200.0","Australia","Australian Capital Territory","Unincorporated ACT","","1991","03","1991-03-13","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"1d3b2c6e-6da3-4fb9-b9f0-0c975f6fed85","1609","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2754","149.154","GDA94","-35.275","149.154","200.0","Australia","Australian Capital Territory","","","1985","03","1985-03-31","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"5006608e-9937-4d01-906d-1ad73faee81c","1612","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2254","149.178","GDA94","-35.225","149.178","200.0","Australia","Australian Capital Territory","","","1991","03","1991-03-13","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"3555c757-d320-4d50-a35f-bf797e56b1d0","1618","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2698","149.165","GDA94","-35.27","149.165","200.0","Australia","Australian Capital Territory","","","1992","03","1992-03-30","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"1764c3d3-2526-4508-83b7-be4fbfc99ef6","1620","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2771","149.162","GDA94","-35.277","149.162","200.0","Australia","Australian Capital Territory","","","1992","03","1992-03-21","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"19436913-3771-43f6-ae83-e03b6d0705c1","1630","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.1409","149.113","GDA94","-35.141","149.113","200.0","Australia","Australian Capital Territory","","","1990","03","1990-03-16","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"4669bb04-218b-40a6-9402-9266a8c81331","1631","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.1688","149.171","GDA94","-35.169","149.171","200.0","Australia","Australian Capital Territory","","","1990","03","1990-03-16","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"5f343d6b-5d41-40d2-9b75-3cb6600ca3f2","1632","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.1409","149.113","GDA94","-35.141","149.113","200.0","Australia","Australian Capital Territory","","","1990","03","1990-03-16","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"eb82d3a6-023a-407f-ba12-bb8c3f9e1b38","1634","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2156","149.121","GDA94","-35.216","149.121","200.0","Australia","Australian Capital Territory","","","1991","03","1991-03-30","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"23bcb441-584f-41e1-b38e-6bbae7189633","1635","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.1688","149.171","GDA94","-35.169","149.171","200.0","Australia","Australian Capital Territory","","","1990","03","1990-03-06","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"24fc25b2-6094-43ad-80fc-2ee26c3c1e2b","1636","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.1688","149.171","GDA94","-35.169","149.171","200.0","Australia","Australian Capital Territory","","","1990","03","1990-03-05","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"d0c4322f-68d1-46e2-8e77-f8e286351e01","1657","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.3878","149.123","GDA94","-35.388","149.123","200.0","Australia","Australian Capital Territory","","","1992","03","1992-03-14","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"e305acad-1c5d-48d9-8bc5-e8dc0ae0ac83","1664","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.4032","149.064","GDA94","-35.403","149.064","200.0","Australia","Australian Capital Territory","","","1991","03","1991-03-21","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"b4eaf0eb-f080-4a1e-a4e5-d439953f36ae","1667","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.452","149.109","GDA94","-35.452","149.109","200.0","Australia","Australian Capital Territory","Unincorporated ACT","","1991","03","1991-03-27","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"4736c36f-6644-4678-975a-259e0126ed7a","1668","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.4575","149.107","GDA94","-35.457","149.107","200.0","Australia","Australian Capital Territory","","","1991","03","1991-03-27","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"1b6014ad-d2b5-4735-880a-173631b3b368","1717","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.6486","148.83","GDA94","-35.65","148.83","200.0","Australia","Australian Capital Territory","Unincorporated ACT","","1991","03","1991-03-15","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"3ca86123-2b3d-412f-816b-834d7a28fdd5","1812","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2206","149.043","GDA94","-35.221","149.043","200.0","Australia","Australian Capital Territory","","","1991","03","1991-03-03","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"4411ff88-84d6-4d45-a0f4-9fa18836565b","1829","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2624","149.072","GDA94","-35.262","149.072","200.0","Australia","Australian Capital Territory","","","1992","03","1992-03-08","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"8efb6540-8075-4bde-8f1c-a82ced5c3298","1831","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2329","149.11","GDA94","-35.23","149.11","200.0","Australia","Australian Capital Territory","","","1992","03","1992-03-12","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"dbd33ed3-12a4-4281-99f5-411e8acca122","1838","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.2833","149.171","GDA94","-35.283","149.171","200.0","Australia","Australian Capital Territory","","","1992","03","1992-03-17","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"c4d15497-9c5a-4afd-bd96-e2f63863d78b","1851","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.3009","149.089","GDA94","-35.301","149.089","200.0","Australia","Australian Capital Territory","","","1992","03","1992-03-24","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"dff283e2-1d70-4618-9de9-f7ee3a9bc431","1863","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.278","149.113","GDA94","-35.278","149.113","200.0","Australia","Australian Capital Territory","Unincorporated ACT","","1992","03","1992-03-31","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"099966cd-cea2-4451-bc8e-440f23a56e1a","633","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.3456","149.114","GDA94","-35.346","149.114","100.0","Australia","Australian Capital Territory","","","1991","03","1991-03-06","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"034c2851-7b78-4b1b-be54-7b3c6b02b4a8","637","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.273","149.14","GDA94","-35.27","149.14","100.0","Australia","Australian Capital Territory","","","1991","03","1991-03-14","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"52d24fc8-5d72-48ed-a8fa-4cd02d33b846","646","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.344","149.099","GDA94","-35.344","149.099","100.0","Australia","Australian Capital Territory","Unincorporated ACT","","1992","03","1992-03-17","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"36ea4acb-8951-4ced-a2b8-a2532233170e","658","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.4185","149.065","GDA94","-35.418","149.065","100.0","Australia","Australian Capital Territory","","","1992","03","1992-03-24","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"c4d88ccc-62fd-4f23-adac-cad7369d9a60","663","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.3835","149.057","GDA94","-35.383","149.057","100.0","Australia","Australian Capital Territory","","","1992","03","1992-03-02","","","","","noIssue","dr2008","ACT Wildlife Atlas","true","false","true","true","false","false","false","false","false","false"
"65b717d9-aab7-45d0-ba3a-14ed6e29da8c","SJJSI0024657","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","Eastern Grey Kangaroo","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.12729711","150.710166046","GDA94","-35.12729711","150.71016605","200.0","Australia","Australian Capital Territory","Unincorp. Other Territories","","2006","03","2006-03-01","humanObservation","HumanObservation","","","noIssue","dr368","OEH Atlas of NSW Wildlife","false","false","true","true","true","false","false","false","false","false"
"55a86fde-1d53-4205-ae95-6872ec1812de","SJJSI0024658","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","Eastern Grey Kangaroo","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.12504461","150.710229138","GDA94","-35.12504461","150.71022914","300.0","Australia","Australian Capital Territory","Unincorp. Other Territories","","2006","03","2006-03-01","humanObservation","HumanObservation","","","noIssue","dr368","OEH Atlas of NSW Wildlife","false","false","true","true","true","false","false","false","false","false"
"568dbd27-1c8a-4dd4-bcb9-fbca650a38ac","SJJSI0024659","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","Eastern Grey Kangaroo","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.12852402","150.703547947","GDA94","-35.12852402","150.70354795","100.0","Australia","Australian Capital Territory","Unincorp. Other Territories","","2006","03","2006-03-01","humanObservation","HumanObservation","","","noIssue","dr368","OEH Atlas of NSW Wildlife","false","false","true","true","true","false","false","false","false","false"
"c267cc75-a318-4897-9637-92bedfd271ed","SJJSI0024660","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","Eastern Grey Kangaroo","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.12852402","150.703547947","GDA94","-35.12852402","150.70354795","100.0","Australia","Australian Capital Territory","Unincorp. Other Territories","","2006","03","2006-03-01","humanObservation","HumanObservation","","","noIssue","dr368","OEH Atlas of NSW Wildlife","false","false","true","true","true","false","false","false","true","false"
"43846983-e675-470b-ad0e-d3f3bbf16df9","SJJSI0024661","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","Eastern Grey Kangaroo","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.130734898","150.701291206","GDA94","-35.130734897","150.701291206","100.0","Australia","Australian Capital Territory","Unincorp. Other Territories","","2006","03","2006-03-01","humanObservation","HumanObservation","","","noIssue","dr368","OEH Atlas of NSW Wildlife","false","false","true","true","true","false","false","false","false","false"
"aed4ac8f-4c0a-44e5-8c24-97d77cac29c5","SJJSI0024662","urn:lsid:biodiversity.org.au:afd.taxon:43639327-3bc9-43ae-861b-e0f982b1a8b2","Macropus giganteus","Eastern Grey Kangaroo","Macropus giganteus","species","Eastern Grey Kangaroo","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Macropus","Macropus giganteus","","","","-35.130734898","150.701291206","GDA94","-35.130734897","150.701291206","100.0","Australia","Australian Capital Territory","Unincorp. Other Territories","","2006","03","2006-03-01","humanObservation","HumanObservation","","","noIssue","dr368","OEH Atlas of NSW Wildlife","false","false","true","true","true","false","false","false","true","false"
